,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
137,6.91751E+18,1,14103019,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,81f9a122,f293c403,1,0,23722,320,50,2716,3,47,-1,23
138,6.9176E+18,0,14103019,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e08bc92,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
139,6.91776E+18,0,14103019,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d58af7c,d787e91b,1,0,17894,320,50,2039,2,39,-1,32
140,6.9179E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,9e6fca39,175357d1,51da6159,1,0,23647,300,50,2709,3,39,100013,23
141,6.91804E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,71a17dc3,6bfbb32f,1,0,23160,320,50,2667,0,47,-1,221
142,6.91825E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6a07cdec,b3f4c8ce,1,0,23161,320,50,2667,0,47,-1,221
143,6.91833E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b22a3c02,7abbbd5c,1,0,23726,320,50,2717,2,47,100233,23
144,6.91835E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ebe0414,8a4875bd,1,0,20005,320,50,2283,0,163,-1,95
145,6.91835E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2a16e530,a5bce124,1,0,23160,320,50,2667,0,47,-1,221
146,6.91843E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a542a91,1f0bc64f,1,0,17037,320,50,1934,2,39,-1,16
147,6.91851E+17,0,14103019,1010,1,85f751fd,c4e18dd6,50e219e0,42dcacf7,7801e8d9,cef3e649,8225fa46,be8dd5c7,f07e20f8,4,3,21328,320,50,2454,3,161,100155,91
148,6.91857E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,d1906c7a,8803c3d6,1,2,23866,320,50,2736,0,33,100170,246
149,6.9187E+18,0,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8b43eaed,84ebbcd4,1,0,17653,300,250,1994,2,39,100084,33
150,6.91878E+17,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1.52E+07,6332421a,1,0,22104,320,50,2545,0,431,100084,221
151,6.91883E+18,0,14103019,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4bf31ee,fce66524,1,0,6563,320,50,572,2,39,-1,32
152,6.91883E+18,0,14103019,1005,0,6ec06dbd,d262cf1e,8fd0aea4,ecad2386,7801e8d9,07d7df22,a99f214a,89efdd96,36b67a2a,1,0,24043,320,50,2757,3,299,100112,61
153,6.91888E+18,1,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d5804588,575d0d2a,1,0,15707,320,50,1722,0,35,-1,79
154,6.91891E+17,0,14103019,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d7b647e6,158e4944,1,0,22756,320,50,2639,2,35,-1,23
155,6.91895E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7c3c1280,96a79d43,1,0,21611,320,50,2480,3,299,100111,61
156,6.91902E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,54d37a8f,33ea53a2,1,0,23866,320,50,2736,0,33,100170,246
157,6.91911E+18,1,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4e336509,a0f5f879,1,0,22254,320,50,2545,0,431,-1,221
158,6.91917E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ba7ecee,fce66524,1,0,23725,320,50,2716,3,47,-1,23
159,6.9192E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8f44cf22,3f67c4c4,1,0,15699,320,50,1722,0,35,-1,79
160,6.91926E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bc6d9015,a8d2c4cf,1,0,15704,320,50,1722,0,35,100084,79
161,6.9196E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,4d04d0fa,5369a7e9,be74e6fe,1,0,17017,320,50,1873,3,39,-1,23
162,6.9197E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,940b45b5,711ee120,1,3,24002,320,50,2749,0,43,100176,221
163,6.91978E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5f4b889a,c6263d8a,1,0,22676,320,50,2616,0,35,-1,51
164,6.91996E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,64d5d0fd,31368bbf,1,2,23866,320,50,2736,0,33,-1,246
165,6.92001E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e764a866,d4897fef,1,0,23728,320,50,2717,2,47,100233,23
166,6.92048E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,31a41e6b,cdf6ea96,1,0,4687,320,50,423,2,39,100148,32
167,6.9206E+17,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b2f83da0,9ba9e05b,1,0,23161,320,50,2667,0,47,-1,221
168,6.92063E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9296cfbd,2e0de5da,1,2,23160,320,50,2667,0,47,-1,221
169,6.92067E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,e99aeb95,41971090,1,0,23866,320,50,2736,0,33,100171,246
170,6.9207E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,80779012,028f7872,dfeda01b,1,0,18987,320,50,2158,3,291,-1,61
171,6.92081E+17,0,14103019,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,218d7ff8,be6db1d7,1,0,17893,320,50,2039,2,39,100074,32
172,6.92081E+18,1,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9fa2d179,128f4ba1,1,0,17654,300,250,1994,2,39,100084,33
173,6.92E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e89ed3e2,1f0bc64f,1,0,23728,320,50,2717,2,47,100233,23
174,6.92136E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,2c6f555f,6569eeb3,1,0,23161,320,50,2667,0,47,-1,221
175,6.92141E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,f3605d51,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
176,6.92146E+18,0,14103019,1007,0,85f751fd,c4e18dd6,50e219e0,2a626626,fc41b20c,a7fd01ec,7c5313c2,91ac094b,43596bc2,1,2,21670,728,90,2494,3,39,100144,112
177,6.9215E+18,1,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d87bfc44,d787e91b,1,0,22261,320,50,2545,0,431,-1,221
178,6.92189E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,9a2de621,cd63b0bb,1,0,23866,320,50,2736,0,33,100170,246
179,6.92198E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,666c90fb,825d0d90,2e0de5da,1,2,24041,320,50,2756,3,299,100112,61
180,6.922E+18,0,14103019,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bc52eb6f,1f0bc64f,1,0,23725,320,50,2716,3,47,-1,23
181,6.92201E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,8941a50c,46a414f4,1,2,23737,320,50,2676,0,299,-1,221
182,6.92202E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7d5848b3,3bc980aa,1,0,21679,320,50,2495,2,167,100182,23
183,6.92202E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,69da6f1f,cd5b1559,1,2,23160,320,50,2667,0,47,-1,221
184,6.92215E+18,0,14103019,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,301beea8,8a4875bd,1,0,6392,320,50,547,3,47,100084,23
185,6.92216E+18,0,14103019,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6a9a74c0,4d392e74,1,0,19771,320,50,2227,0,935,100075,48
186,6.92228E+17,0,14103019,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e6cd1940,3bb1ddd7,1,0,20969,320,50,2372,0,813,100225,46
187,6.92236E+18,0,14103019,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,35dfc55a,a8d2c4cf,1,0,17239,320,50,1973,3,39,100148,23
188,6.92243E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1f55b15,0eb711ec,1,0,22676,320,50,2616,0,35,100083,51
189,6.9225E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e0a5a41c,fc812c3d,3bc980aa,1,0,23896,320,50,2740,0,163,100013,17
190,6.92272E+18,0,14103019,1005,0,66df8b6c,67cf42d6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,37054f59,d787e91b,1,0,23900,320,50,2740,0,163,100013,17
191,6.92275E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0fce34b9,2ea4f8ba,1,0,19743,320,50,2264,3,425,100000,61
192,6.92285E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,11197ae8,a0f5f879,1,0,4687,320,50,423,2,39,100148,32
193,6.92315E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f7b1ef1e,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
194,6.9232E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eb604864,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
195,6.92343E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,46774ea6,15ec7f39,0f2161f8,c2ae5902,d352fe5f,a264bba3,1,5,21611,320,50,2480,3,299,100111,61
196,6.92378E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,da90aa44,d9b5648e,0f2161f8,a99f214a,f6a890e6,f4fffcd0,1,0,21706,320,50,2498,3,41,100111,61
197,6.92381E+18,0,14103019,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91fcc187,6ad5d5d4,1,0,19771,320,50,2227,0,935,100074,48
198,6.92382E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a0cbb0f9,03e995e0,2db63e92,1,0,22895,320,50,2640,3,35,-1,23
199,6.92395E+18,1,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,470d7f3f,be6db1d7,1,0,23924,320,50,2742,0,163,-1,17
200,6.92396E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,348a0f29,0e92538d,c19097bb,1,0,23633,300,50,2708,2,39,-1,23
201,6.92405E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,8b3e13f8,2347f47a,4ce2e9fc,8cb519e1,3c50598d,be6db1d7,1,3,23722,320,50,2716,3,47,100050,23
202,6.92411E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,d3da9f47,ab124ddf,ad328c4d,1,0,6559,320,50,571,2,39,100050,32
203,6.9242E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,804b33b0,76dc4769,1,0,23728,320,50,2717,2,47,100233,23
204,6.92443E+18,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8e8a6d2,8a4875bd,1,0,21893,320,50,2526,0,167,-1,221
205,6.92463E+18,0,14103019,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,592fe05a,46beb60b,f47c97e0,1,0,22639,300,50,2060,3,39,-1,23
206,6.92465E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,1d854561,8ce34352,1,0,23161,320,50,2667,0,47,-1,221
207,6.92475E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,55b4c4f5,56e6ab1d,1,0,23726,320,50,2717,2,47,-1,23
208,6.92506E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,a99f214a,95b4b99c,559c735b,1,0,22601,320,50,2609,3,167,100199,23
209,6.92517E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9988d9e4,a4528ded,1,0,15707,320,50,1722,0,35,-1,79
210,6.92518E+15,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a1436bb3,24f6b932,1,0,23728,320,50,2717,2,47,100233,23
211,6.92546E+18,0,14103019,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,03a133c9,feb70d53,1,0,20969,320,50,2372,0,813,-1,46
212,6.92607E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,24678395,be6db1d7,1,0,23438,320,50,2684,2,1327,100188,52
213,6.92611E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,446e996b,8bfcd3c6,1,0,17014,320,50,1872,3,39,-1,23
214,6.92656E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,56c8bd5e,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
215,6.9266E+18,1,14103019,1005,1,450d6400,bea33b9a,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1a356174,42a5d6ce,1,0,23635,320,50,2708,2,39,-1,23
216,6.92677E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,41982ee3,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
217,6.92683E+18,0,14103019,1005,0,3e7b7453,17b3c2cb,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,665e7dc8,bbb316c3,1,0,23922,320,50,2742,0,163,-1,17
218,6.92696E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,39fdeae2,72a00661,1,0,19743,320,50,2264,3,425,100000,61
219,6.92698E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,a0f5f879,1,0,22676,320,50,2616,0,35,-1,51
220,6.92721E+18,0,14103019,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e3b3d1da,4c01ee86,1,0,17654,300,250,1994,2,39,100084,33
221,6.92725E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c2f21fde,2cd85f9e,1,0,23160,320,50,2667,0,47,-1,221
222,6.92734E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,ce005e7a,467a739c,5db079b5,1,2,20153,320,50,2307,3,163,-1,61
223,6.92739E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5fa4689a,744ae245,1,0,22815,320,50,2647,2,39,100148,23
224,6.92776E+16,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ccf9abcd,0dedddc5,1,2,23160,320,50,2667,0,47,-1,221
225,6.92778E+18,0,14103019,1005,0,9a28a858,64778742,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26faed4b,4422b3db,1,2,20018,300,250,2286,3,39,-1,23
226,6.92785E+18,0,14103019,1005,0,3136689e,9.50E+14,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,5c031a95,887d6ab8,1,0,22614,300,250,2610,3,167,100199,23
227,6.92853E+18,0,14103019,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce8e5b90,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
228,6.92855E+17,0,14103019,1002,0,6ddf0cfe,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,16e11e08,8a845772,373ecbe6,0,0,23861,320,50,2735,2,35,100148,251
229,6.9287E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,25d949c0,b588c462,1,2,23866,320,50,2736,0,33,100170,246
230,6.92871E+18,1,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3839c915,0eb711ec,1,0,22104,320,50,2545,0,431,-1,221
231,6.92872E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b31d6782,b4e612c1,1,0,23160,320,50,2667,0,47,-1,221
232,6.92877E+18,0,14103019,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,618f7e09,76dc4769,1,0,23723,320,50,2716,3,47,-1,23
233,6.92912E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,36b1ef4c,5db079b5,1,2,8330,320,50,761,3,175,100075,23
234,6.92914E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,a4198fcb,be87996b,1,2,23866,320,50,2736,0,33,100171,246
235,6.92927E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,18e52a87,1f0bc64f,1,0,22261,320,50,2545,0,431,100084,221
236,6.9293E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9296cfbd,be6db1d7,1,0,23161,320,50,2667,0,47,-1,221
237,6.92932E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c172204e,be6db1d7,1,0,22814,320,50,2647,2,39,100148,23
238,6.92941E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d288abb1,be6db1d7,1,0,23161,320,50,2667,0,47,-1,221
239,6.92948E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,0f517583,d9b5648e,8df2e842,a99f214a,98e4ada3,dc5e4add,1,0,20508,320,50,2351,3,163,-1,61
240,6.92951E+17,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9d60914,9efa421a,1,0,19771,320,50,2227,0,935,100074,48
241,6.92971E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,4fecba9d,7abbbd5c,1,0,23729,320,50,2717,2,47,-1,23
242,6.92973E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,acecc350,be87996b,1,2,23160,320,50,2667,0,47,-1,221
243,6.92997E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,45aff1a2,5c620f04,d1327cf5,72e2b6e4,53121d49,be74e6fe,1,0,23017,320,50,2658,3,35,100148,23
244,6.93014E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,10fe68cf,24f6b932,1,0,23866,320,50,2736,0,33,-1,246
245,6.93023E+18,0,14103019,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5c806fa9,5ec45883,1,0,19771,320,50,2227,0,935,100079,48
246,6.93024E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,f24289e3,13696bfd,be6db1d7,1,0,22832,320,50,2647,2,39,100148,23
247,6.93026E+18,0,14103019,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6537775c,779d90c2,1,0,23725,320,50,2716,3,47,-1,23
248,6.93047E+18,1,14103019,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0bd2334e,ad328c4d,1,0,17239,320,50,1973,3,39,100148,23
249,6.93073E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d755291c,04f5b394,1,0,22676,320,50,2616,0,35,100083,51
250,6.9308E+18,1,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c273b676,be6db1d7,1,0,22814,320,50,2647,2,39,100148,23
251,6.93096E+17,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,3bf5634a,d4897fef,1,0,23729,320,50,2717,2,47,100233,23
252,6.93107E+17,0,14103019,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,146087bd,8a4875bd,1,0,21893,320,50,2526,0,167,100075,221
253,6.9311E+17,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c769b67f,93a90f85,1,0,21611,320,50,2480,3,299,100111,61
254,6.93126E+18,0,14103019,1005,1,20e2b21c,44f61852,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9b13a699,3bb1ddd7,1,0,23626,320,50,2707,3,937,100156,61
255,6.93163E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a115b0b9,d787e91b,1,0,22254,320,50,2545,0,431,-1,221
256,6.93179E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,223d2031,cd5b1559,1,2,23221,320,50,2676,0,299,-1,221
257,6.93186E+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e075eff5,8a4875bd,1,0,15703,320,50,1722,0,35,100084,79
258,6.93192E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8c0b2b03,a9e0c3ab,1,0,23161,320,50,2667,0,47,-1,221
259,6.93207E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,edd4ca2d,1f0bc64f,1,0,23161,320,50,2667,0,47,-1,221
260,6.93216E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,990d2b99,4567d2e5,1,2,23866,320,50,2736,0,33,-1,246
261,6.93243E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,3e1bf23f,5e7b1623,fce66524,1,0,20634,320,50,2374,3,39,-1,23
262,6.9325E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8ecff01e,fce66524,1,0,22832,320,50,2647,2,39,100148,23
263,6.93254E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,c57082b2,15a4af7e,1,0,23866,320,50,2736,0,33,100170,246
264,6.93272E+18,1,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,0f99bccd,96629d1d,1,0,23160,320,50,2667,0,47,-1,221
265,6.93273E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,7d82d406,24f6b932,1,0,23866,320,50,2736,0,33,100170,246
266,6.93279E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,825a4f84,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
267,6.93283E+17,0,14103019,1005,1,5b904c3a,e3bf79b4,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5b47dbb6,76dc4769,1,0,8330,320,50,761,3,175,-1,23
268,6.93285E+18,1,14103019,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e4cb2090,fbea4943,1,0,19015,300,250,2162,2,39,100119,33
269,6.93285E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,2cab4099,aa35da31,1,0,23741,320,50,2720,1,171,100168,71
270,6.93295E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,f750805d,99e427c9,1,0,21611,320,50,2480,3,299,100111,61
271,6.93295E+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,18e13b96,f4fffcd0,1,0,21706,320,50,2498,3,41,100111,61
272,6.93299E+18,0,14103019,1005,0,7c6576be,d00b8121,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1e8d8c38,1ccc7835,1,0,23921,320,50,2742,0,163,-1,17
273,6.93305E+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,806752c0,1f0bc64f,1,0,17014,320,50,1872,3,39,-1,23
